42.43686667,-88.58209333,97667.326,Wed Aug 08 2018 19:55:00 GMT+0000 (UTC)
42.43629333,-88.59061333,98057.746,Wed Aug 08 2018 19:56:00 GMT+0000 (UTC)
42.4361,-88.59986667,98487.536,Wed Aug 08 2018 19:57:02 GMT+0000 (UTC)
42.43528667,-88.60890667,99019.032,Wed Aug 08 2018 19:58:02 GMT+0000 (UTC)
42.43446667,-88.61806667,99576.775,Wed Aug 08 2018 19:59:58 GMT+0000 (UTC)
42.43490667,-88.62604,100088.586,Wed Aug 08 2018 20:00:58 GMT+0000 (UTC)
42.43498667,-88.63405333,100567.589,Wed Aug 08 2018 20:01:41 GMT+0000 (UTC)
42.43638,-88.64365333,101138.455,Wed Aug 08 2018 20:02:41 GMT+0000 (UTC)
42.44002,-88.65356,101807.746,Wed Aug 08 2018 20:03:01 GMT+0000 (UTC)
42.4424,-88.66046667,102437.667,Wed Aug 08 2018 20:04:01 GMT+0000 (UTC)
42.44314667,-88.66784,102929.793,Wed Aug 08 2018 20:05:00 GMT+0000 (UTC)
42.44545333,-88.6758,103267.72,Wed Aug 08 2018 20:06:00 GMT+0000 (UTC)
42.44670667,-88.68296,103684.387,Wed Aug 08 2018 20:07:45 GMT+0000 (UTC)
42.44650667,-88.68996,104212.602,Wed Aug 08 2018 20:08:45 GMT+0000 (UTC)
42.44272667,-88.70606667,105180.45,Wed Aug 08 2018 20:10:59 GMT+0000 (UTC)
42.4417,-88.71628,105495.41,Wed Aug 08 2018 20:11:59 GMT+0000 (UTC)
42.44106667,-88.72678667,105833.337,Wed Aug 08 2018 20:12:00 GMT+0000 (UTC)
42.44044,-88.73468,106220.476,Wed Aug 08 2018 20:13:00 GMT+0000 (UTC)
42.43812667,-88.74073333,106620.738,Wed Aug 08 2018 20:14:20 GMT+0000 (UTC)
42.43606,-88.74737333,104721.132,Wed Aug 08 2018 20:15:20 GMT+0000 (UTC)
42.43521333,-88.76162667,83126.643,Wed Aug 08 2018 20:17:01 GMT+0000 (UTC)
42.43496667,-88.76845333,75524.937,Wed Aug 08 2018 20:18:01 GMT+0000 (UTC)
42.43485333,-88.77286667,69360.238,Wed Aug 08 2018 20:19:09 GMT+0000 (UTC)
42.43318667,-88.77454667,63927.167,Wed Aug 08 2018 20:20:09 GMT+0000 (UTC)
42.43240667,-88.77277333,57011.157,Wed Aug 08 2018 20:22:40 GMT+0000 (UTC)
42.43033333,-88.7638,52998.689,Wed Aug 08 2018 20:23:40 GMT+0000 (UTC)
42.43006,-88.75416,49242.128,Wed Aug 08 2018 20:24:43 GMT+0000 (UTC)
42.43362,-88.74557333,45836.616,Wed Aug 08 2018 20:25:43 GMT+0000 (UTC)
42.43134,-88.73088,41207.35,Wed Aug 08 2018 20:26:01 GMT+0000 (UTC)
42.42813333,-88.718,38359.581,Wed Aug 08 2018 20:27:01 GMT+0000 (UTC)
42.42554667,-88.70945333,35682.416,Wed Aug 08 2018 20:28:00 GMT+0000 (UTC)
42.42313333,-88.7028,33188.977,Wed Aug 08 2018 20:29:00 GMT+0000 (UTC)
42.42057333,-88.69516,30800.526,Wed Aug 08 2018 20:30:03 GMT+0000 (UTC)
42.41818,-88.68768,28494.095,Wed Aug 08 2018 20:31:03 GMT+0000 (UTC)
42.41668,-88.67998667,26315.618,Wed Aug 08 2018 20:32:59 GMT+0000 (UTC)
42.4146,-88.67206667,24225.723,Wed Aug 08 2018 20:33:59 GMT+0000 (UTC)
42.41232,-88.66381333,22139.108,Wed Aug 08 2018 20:34:01 GMT+0000 (UTC)
42.40888667,-88.65576,20088.583,Wed Aug 08 2018 20:35:01 GMT+0000 (UTC)
42.40638,-88.64830667,18103.675,Wed Aug 08 2018 20:36:07 GMT+0000 (UTC)
42.40396,-88.64125333,16230.315,Wed Aug 08 2018 20:37:07 GMT+0000 (UTC)
42.4008,-88.63369333,14432.415,Wed Aug 08 2018 20:38:08 GMT+0000 (UTC)
42.39838,-88.62728,12693.57,Wed Aug 08 2018 20:39:08 GMT+0000 (UTC)
42.39520667,-88.62210667,10984.252,Wed Aug 08 2018 20:40:01 GMT+0000 (UTC)
42.39196667,-88.61705333,9347.113,Wed Aug 08 2018 20:41:01 GMT+0000 (UTC)
42.38964,-88.61308,7801.838,Wed Aug 08 2018 20:42:26 GMT+0000 (UTC)
42.38590667,-88.61049333,6309.055,Wed Aug 08 2018 20:43:26 GMT+0000 (UTC)
42.38284,-88.60661333,4632.546,Wed Aug 08 2018 20:44:00 GMT+0000 (UTC)
42.38200667,-88.60326667,3257.874,Wed Aug 08 2018 20:45:00 GMT+0000 (UTC)
42.38134667,-88.59998667,1827.428,Wed Aug 08 2018 20:46:00 GMT+0000 (UTC)
42.38096667,-88.59904,984.252,Wed Aug 08 2018 20:47:00 GMT+0000 (UTC)
42.38094,-88.59904,1013.78,Wed Aug 08 2018 20:55:25 GMT+0000 (UTC)
42.38094,-88.59904,1020.341,Wed Aug 08 2018 21:02:25 GMT+0000 (UTC)
42.38094,-88.59904,1023.622,Wed Aug 08 2018 21:10:03 GMT+0000 (UTC)
42.38094667,-88.59905333,1010.499,Wed Aug 08 2018 21:17:03 GMT+0000 (UTC)
42.38094667,-88.59905333,1013.78,Wed Aug 08 2018 21:25:07 GMT+0000 (UTC)
42.38094,-88.59905333,1020.341,Wed Aug 08 2018 21:32:07 GMT+0000 (UTC)
42.38093333,-88.59904,1026.903,Wed Aug 08 2018 21:40:00 GMT+0000 (UTC)
42.38094667,-88.59904,1017.06,Wed Aug 08 2018 21:47:00 GMT+0000 (UTC)
